channel,integral,time
5,273.8976,3787286569.779458
5,868.5323,3787286569.781124
4,1296.8715,3787286569.7835274
5,1204.5034,3787286569.7835274
5,418.98242,3787286569.788475
4,865.1487,3787286569.7896795
5,291.22034,3787286569.7896795
5,688.07324,3787286569.793023
5,1352.279,3787286569.821928
4,1361.2017,3787286569.8268304
5,1593.1714,3787286569.827219
5,697.099,3787286569.8321
4,1354.5499,3787286569.832894
5,695.9778,3787286569.832894
4,537.484,3787286569.8650727
5,726.19446,3787286569.8650727
5,2289.8923,3787286569.8655763
4,1987.0995,3787286569.8696437
5,1183.4806,3787286569.8711805
5,252.09004,3787286569.883864
5,453.68393,3787286569.897206
4,529.19214,3787286569.8985295
5,1195.2534,3787286569.904063
5,1326.0427,3787286569.9060082
4,1179.2366,3787286569.9075885
4,417.9356,3787286569.9079137
4,1387.0795,3787286569.9094944
5,300.69458,3787286569.9094944
5,407.88242,3787286569.911258
5,243.45671,3787286569.9115667
5,599.3854,3787286569.9134984
5,1470.7351,3787286569.9174094
5,646.196,3787286569.922787
4,933.4881,3787286569.92378
5,759.99896,3787286569.9248786
5,591.5369,3787286569.927004
5,413.26422,3787286569.930551
4,1059.0503,3787286569.9373493
5,1156.8519,3787286569.9496317
4,867.6089,3787286569.953781
5,1163.2988,3787286569.953781
4,1029.71,3787286569.9612064
5,1219.4716,3787286569.962902
5,686.6717,3787286569.9631877
5,1211.3988,3787286569.9734063
4,631.61017,3787286569.9774756
5,555.546,3787286569.9774756
4,1155.09,3787286569.9791684
4,1192.54,3787286569.991222
4,1337.9662,3787286569.9980044
5,536.2051,3787286570.0020657
4,1207.9391,3787286570.012447
5,1747.0017,3787286570.012536
4,845.8314,3787286570.017277
4,708.2414,3787286570.0287414
4,1173.8606,3787286570.0345078
5,766.3899,3787286570.0345078
4,1098.5961,3787286570.0375156
5,462.9339,3787286570.0395985
4,1161.4684,3787286570.041322
5,1632.526,3787286570.043495
4,731.56793,3787286570.048863
4,1172.0382,3787286570.0543
4,405.5434,3787286570.0630646
5,1171.3156,3787286570.0657234
4,665.4154,3787286570.077547
5,858.105,3787286570.08882
4,882.4613,3787286570.08882
4,1481.9346,3787286570.0919623
5,389.88696,3787286570.0919623
5,708.4793,3787286570.0966887
5,745.5914,3787286570.098787
5,389.60666,3787286570.1016498
4,2266.7444,3787286570.1104302
5,546.0718,3787286570.115947
5,587.5566,3787286570.1223574
5,2316.0166,3787286570.1274815
5,570.6263,3787286570.128327
4,629.7878,3787286570.1289554
5,2269.991,3787286570.1293526
4,1223.9761,3787286570.1297474
5,752.5429,3787286570.1308727
4,1204.75,3787286570.1358857
5,462.65363,3787286570.1442237
5,482.89148,3787286570.148173
5,274.17792,3787286570.151613
5,330.5188,3787286570.1568832
5,223.61127,3787286570.158546
4,1308.8081,3787286570.158604
5,342.57184,3787286570.162612
4,1166.4799,3787286570.1635547
5,375.59152,3787286570.1649685
5,377.4976,3787286570.1652226
5,873.40955,3787286570.167005
5,1050.1125,3787286570.1700335
5,777.54596,3787286570.1751094
4,1235.4572,3787286570.1766872
4,1297.8738,3787286570.182145
4,1173.5872,3787286570.1835666
5,2369.6667,3787286570.190796
5,1221.4337,3787286570.193062
4,1333.6836,3787286570.1955748
4,611.3817,3787286570.197403
5,737.5747,3787286570.197403
4,631.15454,3787286570.197854
5,565.749,3787286570.2054563
4,1149.4406,3787286570.215586
4,606.0968,3787286570.216179
4,968.569,3787286570.2181845
5,1320.1003,3787286570.2181845
4,1350.9963,3787286570.221876
5,1163.1306,3787286570.221876
5,373.40515,3787286570.2242813
5,1114.4701,3787286570.2258444
5,1319.5957,3787286570.2276983
5,617.493,3787286570.2384644
5,1064.0155,3787286570.240302
4,985.7905,3787286570.244162
4,1344.4357,3787286570.2465835
5,858.9459,3787286570.2465835
4,1162.5618,3787286570.256067
5,441.57483,3787286570.256067
5,389.32635,3787286570.257215
5,1325.7064,3787286570.2713485
5,660.099,3787286570.271841
5,1370.4427,3787286570.281852
5,334.05063,3787286570.2843704
4,1040.1887,3787286570.289385
5,914.38983,3787286570.289688
5,1176.2488,3787286570.293823
5,2301.2727,3787286570.2943716
5,360.00668,3787286570.2955165
5,565.30054,3787286570.2955666
5,1189.8156,3787286570.2965426
5,1153.8246,3787286570.3081794
4,1200.3762,3787286570.3101807
5,984.18524,3787286570.311606
4,1321.5648,3787286570.3136835
5,1306.7579,3787286570.317692
5,1459.6351,3787286570.323968
5,820.09595,3787286570.3239784
4,1205.0233,3787286570.3327394
5,1557.2926,3787286570.3385406
5,663.46265,3787286570.3439565
5,337.52637,3787286570.348719
4,923.73834,3787286570.3501086
5,252.98701,3787286570.3501086
5,1364.6685,3787286570.3609676
5,379.62787,3787286570.3628316
5,845.71564,3787286570.3654227
4,1281.4723,3787286570.371688
5,409.84454,3787286570.371688
4,1392.7289,3787286570.3721094
4,625.7785,3787286570.3766165
5,1302.6094,3787286570.376842
4,1467.9022,3787286570.3781943
4,1184.5215,3787286570.3793097
4,999.36725,3787286570.3802495
4,673.1605,3787286570.3818803
5,374.58243,3787286570.382724
5,1182.6398,3787286570.3885984
5,444.6021,3787286570.3917146
4,1189.3508,3787286570.3933234
5,1101.6322,3787286570.396355
4,438.98416,3787286570.3988132
4,623.3183,3787286570.3995786
5,1754.8502,3787286570.4015613
5,637.67474,3787286570.403272
5,858.7777,3787286570.406187
4,406.9102,3787286570.408157
5,521.0687,3787286570.409316
4,660.03937,3787286570.4107895
4,688.92413,3787286570.4111657
4,863.3263,3787286570.4131055
4,565.18427,3787286570.4132094
5,1156.1792,3787286570.4132094
5,241.94307,3787286570.414896
4,473.8828,3787286570.4204683
4,538.7597,3787286570.421457
4,2516.5933,3787286570.4218493
5,877.3338,3787286570.426794
4,1089.4841,3787286570.4288154
5,782.8717,3787286570.430954
5,2237.9802,3787286570.4512663
4,1318.4667,3787286570.4558887
5,1451.5624,3787286570.461848
5,1145.808,3787286570.463045
5,2507.744,3787286570.469116
4,1167.1177,3787286570.4709506
5,1355.1942,3787286570.472788
4,725.46295,3787286570.473395
4,1072.536,3787286570.4748425
5,1183.0322,3787286570.4748425
5,297.9476,3787286570.4794164
5,319.19458,3787286570.483548
4,1158.1881,3787286570.4996567
4,1170.2158,3787286570.510502
5,1345.664,3787286570.510502
5,308.87943,3787286570.5117435
4,918.18005,3787286570.525387
5,1369.7139,3787286570.531055
5,538.27936,3787286570.549342
5,1314.27,3787286570.5564365
4,692.9334,3787286570.556482
4,1312.544,3787286570.5594306
5,1185.8352,3787286570.5643644
4,797.99384,3787286570.5645394
4,1834.4749,3787286570.568923
4,1335.0504,3787286570.5744743
4,472.51602,3787286570.580059
5,1323.1836,3787286570.580059
5,1057.7367,3787286570.580164
5,413.8809,3787286570.5814486
4,1174.7717,3787286570.581918
4,720.6336,3787286570.588785
4,1319.8335,3787286570.5911465
5,1182.2473,3787286570.5911465
5,1709.385,3787286570.5913863
5,477.4536,3787286570.595886
4,1984.6393,3787286570.596965
5,480.76117,3787286570.596965
5,860.4035,3787286570.6000338
4,529.55664,3787286570.6009483
4,1251.1296,3787286570.606365
5,1323.1276,3787286570.6069317
5,1583.4729,3787286570.6083107
4,2242.3245,3787286570.608395
4,1293.7734,3787286570.615232
5,1162.0094,3787286570.619217
4,1337.784,3787286570.620751
5,1148.1625,3787286570.6396194
5,589.2384,3787286570.6414595
4,1207.3013,3787286570.64534
4,2036.2128,3787286570.654755
5,605.43994,3787286570.658374
4,1288.7618,3787286570.6585274
5,231.29156,3787286570.6628237
4,744.87134,3787286570.6751547
5,1383.7291,3787286570.6805353
5,1239.9897,3787286570.6847887
4,452.37866,3787286570.6847887
4,709.33484,3787286570.6880827
5,1122.0944,3787286570.6973534
5,340.83395,3787286570.6997766
4,472.06042,3787286570.7053227
5,431.6521,3787286570.7126465
5,1062.9504,3787286570.7151594
4,1186.435,3787286570.715174
4,1168.2112,3787286570.7192297
5,1727.5487,3787286570.7192388
5,888.658,3787286570.7238207
4,1008.66144,3787286570.7243333
5,803.0535,3787286570.7293196
4,1635.106,3787286570.7341213
5,1113.7413,3787286570.7474737
4,515.6154,3787286570.749329
5,362.86575,3787286570.751292
5,907.21405,3787286570.755806
4,404.72333,3787286570.786163
5,672.4884,3787286570.786163
4,858.5881,3787286570.787545
4,1175.5918,3787286570.78938
5,437.87482,3787286570.78938
4,1476.9231,3787286570.808066
4,841.82214,3787286570.811137
5,306.637,3787286570.811789
4,1195.3647,3787286570.812923
4,510.8772,3787286570.81774
4,-10587.078,3787286570.822074
5,891.46106,3787286570.822201
4,571.3804,3787286570.8227105
5,538.11115,3787286570.8227105
5,1253.1079,3787286570.8252535
4,1364.2997,3787286570.82528
4,689.56195,3787286570.8277817
5,1136.3337,3787286570.834152
4,1366.1221,3787286570.8374577
5,1357.1003,3787286570.84233
5,1171.7079,3787286570.8429217
5,855.1898,3787286570.8457828
4,1162.8351,3787286570.8476443
4,840.182,3787286570.848287
4,1290.5842,3787286570.849923
5,389.1021,3787286570.849923
5,1143.0049,3787286570.863096
4,2080.132,3787286570.8637433
5,1173.2776,3787286570.875979
5,1220.5367,3787286570.876031
5,575.11115,3787286570.877781
5,253.1552,3787286570.8839393
4,637.5329,3787286570.8864217
4,740.22424,3787286570.8935375
5,708.53534,3787286570.895047
5,819.1429,3787286570.899222
4,1206.3901,3787286570.902948
4,633.06805,3787286570.917642
4,1529.0432,3787286570.9180303
5,1009.6928,3787286570.9180303
4,774.1206,3787286570.919495
5,573.26117,3787286570.919495
4,1214.9553,3787286570.9213815
5,411.9188,3787286570.924793
4,1181.1501,3787286570.9248295
5,250.18398,3787286570.9251475
4,525.6385,3787286570.9295506
4,835.3527,3787286570.9320583
5,593.499,3787286570.9320583
5,599.3854,3787286570.9323387
5,1317.4655,3787286570.93474
5,266.6658,3787286570.935105
4,1181.879,3787286570.9353404
5,1156.964,3787286570.936613
4,1337.3284,3787286570.939309
5,830.24286,3787286570.940416
4,774.21173,3787286570.9451127
4,1188.8953,3787286570.9456687
5,400.3703,3787286570.9456687
4,1741.2599,3787286570.947635
5,1176.473,3787286570.948077
4,934.76373,3787286570.9491262
5,2260.9092,3787286570.961607
4,527.3698,3787286570.9656487
4,667.5111,3787286570.965837
4,1190.991,3787286570.972328
4,1302.1564,3787286570.973962
4,1147.9827,3787286570.9745097
4,1209.4882,3787286570.979112
5,1147.9382,3787286570.979112
4,1176.6853,3787286570.982893
4,513.6108,3787286570.989166
5,861.3565,3787286570.992497
5,635.8808,3787286570.9927726
4,543.589,3787286570.998751
4,1185.8883,3787286571.0019064
4,1162.744,3787286571.015284
5,1196.2625,3787286571.0197883
5,1197.2155,3787286571.0340023
4,529.7389,3787286571.0340023
5,1292.0701,3787286571.0514307
4,571.7448,3787286571.058444
4,457.66357,3787286571.0594797
5,1128.317,3787286571.0647926
5,888.658,3787286571.08516
4,427.13864,3787286571.0885553
4,1190.6265,3787286571.1008835
5,974.54285,3787286571.101699
4,1293.5912,3787286571.1030188
4,1367.8534,3787286571.106082
5,222.60217,3787286571.1133456
5,1154.217,3787286571.115786
5,1158.3655,3787286571.1202283
4,825.6941,3787286571.120318
5,1351.27,3787286571.1226068
5,1547.2578,3787286571.127903
4,1175.2273,3787286571.134059
5,972.0762,3787286571.134059
4,1178.052,3787286571.1470914
4,797.99384,3787286571.151744
5,408.6112,3787286571.151744
5,1191.6655,3787286571.158239
4,480.26114,3787286571.158981
5,2081.2349,3787286571.158981
4,941.87103,3787286571.159426
5,1167.167,3787286571.164667
4,439.98645,3787286571.164667
5,1435.7533,3787286571.1681504
5,1186.2277,3787286571.173455
4,442.1733,3787286571.1741796
5,1136.3337,3787286571.1741796
5,953.6883,3787286571.184654
5,431.82028,3787286571.184684
5,1150.5731,3787286571.1850433
5,1425.8866,3787286571.18843
4,476.98087,3787286571.209628
5,727.03534,3787286571.209628
4,1090.4865,3787286571.224572
5,1141.4912,3787286571.224572
5,1359.4548,3787286571.225014
4,1166.7533,3787286571.2256546
4,1166.571,3787286571.2276974
5,1350.6533,3787286571.2280593
5,2172.894,3787286571.232131
5,288.80972,3787286571.2344337
5,558.29297,3787286571.2364736
5,776.7611,3787286571.2380114
5,973.92615,3787286571.2450233
5,580.493,3787286571.2464933
5,1186.62,3787286571.2529764
4,1114.9976,3787286571.273884
5,1147.8822,3787286571.2769604
5,347.61728,3787286571.277085
4,1029.9833,3787286571.2782416
5,979.4201,3787286571.2803335
4,1153.9054,3787286571.283513
5,276.9249,3787286571.2835727
4,1965.2308,3787286571.284519
5,256.23853,3787286571.284519
4,1179.1455,3787286571.288042
4,1146.0692,3787286571.301436
4,1123.6539,3787286571.303193
5,1250.6973,3787286571.3038263
4,1161.5594,3787286571.31316
5,1314.9988,3787286571.31316
5,1209.4366,3787286571.3151784
4,985.9728,3787286571.329655
5,386.18698,3787286571.329655
4,1297.4182,3787286571.3448977
5,1148.3307,3787286571.3448977
4,757.1724,3787286571.364533
4,1009.117,3787286571.366907
5,1158.87,3787286571.366907
5,2266.0105,3787286571.368071
5,392.24152,3787286571.3820624
4,2057.079,3787286571.3864756
4,1149.4406,3787286571.3948035
5,435.24,3787286571.400635
5,816.7323,3787286571.4050527
5,1177.8185,3787286571.4095144
4,1190.1709,3787286571.411228
5,1340.5063,3787286571.4159946
5,1173.8943,3787286571.4189944
5,1080.2731,3787286571.420963
5,795.7656,3787286571.42451
4,1309.7192,3787286571.43101
4,1301.063,3787286571.431232
5,1110.4897,3787286571.431232
5,1022.4747,3787286571.431895
5,1340.8428,3787286571.4326434
5,1157.6367,3787286571.4452577
5,494.94452,3787286571.4470997
5,262.85367,3787286571.4524727
4,1792.1954,3787286571.455047
4,579.5811,3787286571.468136
4,860.31934,3787286571.473016
4,1094.5868,3787286571.4770484
5,323.17487,3787286571.4770484
5,1154.2731,3787286571.4855747
5,787.63684,3787286571.4917545
4,1876.2985,3787286571.493483
5,355.91425,3787286571.493483
5,706.06866,3787286571.4936156
4,462.4018,3787286571.4936156
4,788.8819,3787286571.4972563
5,1330.3594,3787286571.5029263
4,1329.6744,3787286571.506424
4,1388.4463,3787286571.508716
4,857.2213,3787286571.5105834
5,1373.414,3787286571.512837
4,677.4431,3787286571.516918
4,1319.469,3787286571.5223017
5,761.9611,3787286571.5223017
4,1203.4742,3787286571.5393806
4,949.7984,3787286571.5461173
5,258.92944,3787286571.5461173
4,2468.391,3787286571.5475783
5,1163.8033,3787286571.5498376
5,410.29303,3787286571.5547333
5,697.43536,3787286571.5556774
5,313.92487,3787286571.560692
5,1332.9943,3787286571.561716
4,430.41895,3787286571.5696135
5,894.208,3787286571.5712824
5,589.8551,3787286571.5740237
5,597.31116,3787286571.584375
4,1168.4845,3787286571.5898647
4,1228.1676,3787286571.5937777
5,598.4324,3787286571.5937777
5,721.87775,3787286571.5939684
4,1149.714,3787286571.5970793
4,792.80005,3787286571.6016207
5,808.77167,3787286571.6059446
5,350.75668,3787286571.6142125
4,2530.261,3787286571.623562
5,2172.5015,3787286571.629168
4,1299.8784,3787286571.629256
5,486.47937,3787286571.629256
4,1347.6249,3787286571.638708
4,982.8747,3787286571.642027
5,324.35214,3787286571.642027
5,1185.2745,3787286571.647199
4,638.35297,3787286571.656374
5,563.89905,3787286571.6572747
5,1387.8215,3787286571.6692977
5,1177.314,3787286571.669844
5,1063.511,3787286571.6719646
4,1349.4473,3787286571.6765027
5,1143.4534,3787286571.6765027
4,1126.2964,3787286571.692621
5,298.62033,3787286571.692621
5,505.7642,3787286571.6976843
5,1147.2655,3787286571.69979
5,1103.5944,3787286571.703971
5,414.27332,3787286571.707379
5,1327.7245,3787286571.7080398
4,439.62198,3787286571.7141824
5,296.15366,3787286571.7165318
4,1270.8114,3787286571.7299867
5,986.8201,3787286571.731428
5,1327.4442,3787286571.7342362
4,516.61774,3787286571.737615
5,1173.8943,3787286571.737615
4,544.9558,3787286571.744291
4,931.39233,3787286571.7450404
5,1072.761,3787286571.7450404
5,1207.6989,3787286571.7486544
5,1190.9928,3787286571.7507052
4,543.6801,3787286571.769493
5,1179.5004,3787286571.780265
4,575.4807,3787286571.7806787
4,549.3295,3787286571.7882447
4,1663.6263,3787286571.7915373
4,1469.9069,3787286571.7937336
4,1467.3555,3787286571.804061
4,1086.6594,3787286571.8083363
5,1302.8896,3787286571.813073
4,1224.5228,3787286571.813073
4,518.8957,3787286571.8155103
4,671.7026,3787286571.8249226
4,1233.817,3787286571.8286695
5,1594.0684,3787286571.842926
5,789.15045,3787286571.848162
5,1170.7549,3787286571.857394
4,759.35925,3787286571.8629465
4,531.379,3787286571.865921
5,1349.8685,3787286571.8822894
5,1352.4473,3787286571.8857923
5,1210.2216,3787286571.887426
4,1315.4598,3787286571.8878393
4,1214.682,3787286571.891992
5,1264.4321,3787286571.891992
4,1503.3477,3787286571.892104
4,935.5838,3787286571.897248
5,1300.1427,3787286571.9005594
4,1748.6405,3787286571.905893
4,1151.7186,3787286571.906365
5,749.62775,3787286571.915843
5,1320.3806,3787286571.924431
5,943.09283,3787286571.9260454
4,1332.408,3787286571.9266157
5,396.10968,3787286571.9279494
5,743.51715,3787286571.930028
4,984.60596,3787286571.9356503
4,677.8076,3787286571.935957
4,597.3493,3787286571.9362884
5,251.52943,3787286571.93858
4,459.30374,3787286571.9405603
5,1179.2761,3787286571.9405603
4,741.13544,3787286571.9451365
5,472.9127,3787286571.953857
4,674.5273,3787286571.955281
5,803.0535,3787286571.956717
4,1164.2931,3787286571.956717
5,890.9565,3787286571.963707
5,615.8672,3787286571.9649196
4,1172.4938,3787286571.9649196
5,1023.25946,3787286571.966422
4,1446.7626,3787286571.976613
5,1761.0168,3787286571.978384
5,1282.9882,3787286571.979661
4,919.1824,3787286571.986965
5,229.49762,3787286571.9869657
5,1524.5532,3787286571.9905963
4,1195.8203,3787286572.0022855
5,1373.9185,3787286572.0031085
5,640.1414,3787286572.0050173
4,1552.4608,3787286572.009592
5,937.59894,3787286572.009592
4,1171.127,3787286572.011593
5,1144.014,3787286572.0123205
4,573.4761,3787286572.0146613
4,853.66766,3787286572.027455
5,543.66113,3787286572.028996
4,1174.3162,3787286572.0425954
5,1356.6519,3787286572.0440702
5,1111.5549,3787286572.047293
4,1710.097,3787286572.052463
5,1024.4368,3787286572.058955
5,252.25822,3787286572.0609927
4,1647.4071,3787286572.061373
4,992.07776,3787286572.0616384
5,237.6264,3787286572.0669966
5,427.1112,3787286572.072309
5,2543.7908,3787286572.0765843
4,1189.0775,3787286572.0829725
5,1176.6412,3787286572.0829725
5,939.8413,3787286572.0836096
5,466.85815,3787286572.0887213
4,1183.0636,3787286572.091125
5,1687.4093,3787286572.0934567
5,1330.3033,3787286572.1008945
4,595.527,3787286572.1025853
4,1319.469,3787286572.1136804
5,1320.8291,3787286572.1157756
5,680.78534,3787286572.1173162
4,407.09244,3787286572.1198215
5,1313.5973,3787286572.1198215
4,1890.8776,3787286572.1208563
4,1354.8232,3787286572.1264925
5,1091.373,3787286572.1282783
4,865.7865,3787286572.1327257
4,1167.2999,3787286572.1351476
5,1181.911,3787286572.1400013
5,823.73987,3787286572.1408153
5,385.7385,3787286572.1410785
4,658.9459,3787286572.144227
5,348.06577,3787286572.1463428
5,521.9657,3787286572.1647635
5,297.61124,3787286572.170546
4,1040.9176,3787286572.1747656
5,1556.5638,3787286572.1747913
5,1345.0472,3787286572.177494
4,1195.7291,3787286572.180142
5,1331.0881,3787286572.180142
4,1035.9972,3787286572.1809473
4,437.07065,3787286572.183951
4,996.2692,3787286572.185704
